name,gaugeID,dates_as_datenum,precipitation,temperature,potential_evapotranspiration,streamflow
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-20,0,5.955,2.16927554279262,3.26196891342651
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-21,0,4.69,2.30908949224875,2.60957513074121
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-22,5.23,7.1,1.94649284336097,2.29390071976445
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-23,10.45,4.68,1.67322019193105,2.29390071976445
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-24,0,4.55,2.47067163419692,2.16763095537375
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-25,3.37,8.22,2.09013502517397,1.91719592266552
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-26,2.77,9.355,2.24909365155497,1.78882166220164
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-27,0,8.785,2.71133571606651,1.68149236246954
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-28,0,6.04,2.65321278083009,1.58679003917651
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-29,0,10.115,2.5886681729095,1.49629670802984
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-30,6.5,10.79,1.99529307219114,1.52996864520069
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-31,1.05,10.36,2.55080578403471,1.55522259807883
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-04-01,0,7.835,2.56529503057572,1.42684833761495
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-04-02,0,2.505,2.31907807297292,1.34266849468782
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-04-03,0,2.195,2.55561534129579,1.27111562819975
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-04-04,0,7.005,3.03774016115969,1.226921210663
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-04-05,0,8.15,3.21151510646877,1.18062229705308
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-04-06,0,9.585,3.14435416972875,1.13432338344315
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-04-07,6.27,12.55,2.17411252664272,1.11959191093091
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-04-08,0,13.195,3.60457869359589,1.11748741485773
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-04-09,0,15.395,3.90282651411142,1.07960648554052
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-04-10,0,16.395,4.03070244613327,1.04803904444284
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-04-11,0,18.055,4.13309256206953,1.01647160334517
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-04-12,0,17.92,4.00301577251406,0.989113154393846
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-04-13,0,15.67,3.86313840039261,0.963859201515705
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-04-14,0,17.845,4.27203563253901,0.940709744710742
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-04-15,0.59,19.915,4.20367157746212,0.930187264344851
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-04-16,10.02,19.78,3.32308862515917,1.05856152480873
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-04-17,0,20.81,3.99677010703372,1.0522480365892
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-04-18,0,20.02,4.19018794637845,0.98279966617431
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-04-19,2.01,20.515,3.38825406389249,0.97017268973524
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-04-20,15.5,18.8,2.10773257649049,1.11117392663819
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-04-21,13.66,15.99,2.19628502753609,1.46472926693216
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-04-22,0,15.01,3.98220904551356,1.52575965305434
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-04-23,0,17.115,4.54111172322936,1.36160895934642
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-04-24,0,20.165,4.59377647294454,1.24375717924843
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-04-25,0,16.56,4.42356377192876,1.16378632846765
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-04-26,0,9.025,2.97630051762801,1.09433795805277
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-04-27,0,7.195,2.42276437816362,1.0522480365892
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-04-28,0.45,7.3,3.32809295459694,1.01436710727199
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-04-29,0,9.23,3.88281064739636,0.980695170101132
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-04-30,0.15,13.405,4.34080072992062,0.949127729003456
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-01,0,18.44,4.67372719533986,0.921769280052137
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-02,0,19.73,4.71318813103374,0.890201838954461
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-03,0,20.45,4.27438656025944,0.862843390003142
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-04,0,15.15,4.61575995322839,0.833380444978644
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-05,0,12.88,4.4710146877664,0.808126492100504
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-06,0,10.325,3.71381610164291,0.797604011734612
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-07,0,10.21,3.73493288091133,0.784977035295541
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-08,0,11.925,4.08514520894727,0.772350058856471
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-09,0,13.445,4.4925666885005,0.761827578490579
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-10,0,16.8,4.69804645101212,0.751305098124687
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-11,0,17.77,4.9405379702078,0.738678121685617
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-12,0,19.31,4.92105388036844,0.736573625612438
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-13,38.69,18.97,3.35867668155079,1.35108647898053
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-14,0,17.825,4.72382714162232,1.37423593578549
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-15,0,19.69,4.86434379663002,1.01857609941834
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-16,0,21.37,4.80924290710314,0.877574862515391
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-17,0,20.945,4.30358034503389,0.822857964612752
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-18,0,22.425,4.54238110216924,0.78708153136872
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-19,0.26,22.52,4.4844664007893,0.913351295759423
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-20,16.07,23.005,3.73398114645781,0.883888350734926
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-21,5.79,22.4,3.36937470390948,0.816544476393217
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-22,0,19.99,4.32716075590113,0.940709744710742
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-23,0,20.08,4.93458175837351,0.829171452832288
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-24,0,19.205,4.47981174063975,0.74709610597833
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-25,0,15.85,3.37006101450352,0.73446912953926
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-26,0,17.115,3.59053172434112,0.73446912953926
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-27,0,14.525,3.55684626099339,0.732364633466081
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-28,0,14.94,3.28275867022163,0.717633160953833
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-29,14.4,15.265,2.25833875253305,0.723946649173368
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-30,14.08,15.39,2.98111835187631,0.883888350734926
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-05-31,0,15.26,4.6820174012183,0.90493331146671
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-06-01,0,16.395,4.65597327389987,0.761827578490579
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-06-02,0,17.89,4.63385233536166,0.72184215310019
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-06-03,17.28,18.775,3.16516415526766,0.848111917490893
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-06-04,44.26,18.08,2.32048145390791,1.68359685854272
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-06-05,9.96,18.91,3.44314820027662,2.10449607317839
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-06-06,0,20.58,5.19187813369989,2.58853017000943
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-06-07,22.38,22.455,3.59100429601677,2.25181079830088
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-06-08,0,23.115,4.20956490532561,1.94665886769002
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-06-09,10.73,23.165,3.2570238784161,1.82038910329931
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-06-10,0,22.265,5.04452378057376,1.64150693707915
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-06-11,3.69,22.725,4.1274620894328,1.51523717268844
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-06-12,20.73,22.38,3.67979939996874,1.43105732976131
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-06-13,0,21.105,3.57651741085723,1.38896740829774
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-06-14,0,21.565,4.06992830258133,1.28374260463882
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-06-15,0,22.76,5.39360758326065,1.18904028134579
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-06-16,0,24.195,5.89566014765897,1.13642787951633
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-06-17,0,25.08,5.75527056505256,0.907037807539888
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-06-18,0,25.17,5.38611523547426,0.85232090963725
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-06-19,29,22.915,4.59944496575228,0.980695170101132
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-06-20,0,23.38,5.74232261578739,0.961754705442527
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-06-21,0,21.14,5.59049068763269,1.58468554310333
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-06-22,0,16.225,5.43008313729322,1.07329299732098
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-06-23,0,17.375,5.48380854033483,0.873365870369034
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-06-24,0,19.95,5.78746538706027,0.793395019588255
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-06-25,0,23.67,5.8174735330796,0.755514090271044
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-06-26,26.48,24.015,3.90432830662487,1.57626755881062
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-06-27,12.68,19.715,3.87202036078661,3.78809293172111
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-06-28,0,19.19,5.46959790959139,1.99506227737312
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-06-29,0,21.01,5.68997739758945,1.3931764004441
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-06-30,0,22.015,4.75233850881234,1.13642787951633
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-01,6.39,23.19,2.99103703170402,1.14484586380905
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-02,1.04,25.3,4.63985537333475,1.05645702873555
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-03,28.55,25.29,3.99021958119939,1.08591997376005
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-04,4.37,23.84,4.65713992278719,1.60783499990829
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-05,19.82,23.455,3.5729476340987,1.95507685198273
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-06,11.5,24.105,3.93613234988165,3.59868828513506
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-07,0,24.965,5.35717303631599,2.63062009147299
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-08,0,25.43,5.6544249782724,1.87510600120195
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-09,0,25.475,5.59555541481616,1.48156523551759
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-10,0,25.865,5.47961538172525,1.22902570673618
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-11,0,26.19,5.44056804376524,1.08591997376005
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-12,0,25.95,5.54659548931636,0.987008658320667
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-13,0,25.745,5.72086049206236,0.90493331146671
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-14,0,26.075,5.1347463266521,0.843902925344536
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-15,6.61,25.555,3.17498734603599,0.869156878222677
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-16,4.81,24.145,3.66147018482809,0.915455791832602
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-17,10.68,23.895,3.13717779194495,0.862843390003142
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-18,0,22.815,4.986118458151,0.806021996027325
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-19,0,23.53,5.3424509658307,0.753409594197865
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-20,0,23.95,5.45853782050753,0.711319672734298
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-21,0,24.36,5.2946520146014,0.723946649173368
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-22,9.94,24.31,3.70363893024118,0.831275948905466
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-23,2.54,25.47,4.22329469287954,0.879679358588569
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-24,1.33,25.375,4.61329325213898,0.850216413564072
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-25,0,25.88,4.81735259894516,0.812335484246861
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-26,0,25.205,4.98755930225062,0.873365870369034
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-27,0,25.43,4.82046394948517,0.782872539222363
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-28,1.18,23.315,4.84285209651274,0.719737657027011
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-29,0,22.96,5.00238407183868,0.683961223782978
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-30,0,22.875,4.86389343751834,0.675543239490265
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-07-31,8.9,25.105,3.50027073637018,0.761827578490579
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-01,6.1,22.09,4.02914455874296,0.816544476393217
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-02,0,20.765,5.05532750278187,0.726051145246546
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-03,0,20.97,4.93556218512353,0.673438743417086
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-04,0,22.465,4.419855008333,0.679752231636622
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-05,0,22.69,3.98429258328767,0.709215176661119
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-06,2.11,22.78,3.13465503491842,0.671334247343908
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-07,2.46,23.78,3.41842931650989,0.66922975127073
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-08,0,25.48,4.78871623083016,0.652393782685302
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-09,0,25.275,4.7655314381979,0.631348821953518
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-10,3.13,25.38,4.85698716680054,0.625035333733983
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-11,0,25.13,5.00925140374842,0.627139829807162
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-12,0,24.3,4.55643762461776,0.658707270904838
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-13,0,23.645,4.11862638316551,0.671334247343908
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-14,2.21,21.04,4.52293056113149,0.618721845514448
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-15,2.46,18.79,3.80168954621831,0.606094869075378
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-16,0,17.65,4.37730419514574,0.72184215310019
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-17,0,18.615,4.43309390737852,0.627139829807162
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-18,0,19.67,4.65147951059547,0.595572388709486
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-19,0,20.1,4.61924005504553,0.574527427977702
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-20,0,21.545,4.45108860941106,0.566109443684988
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-21,0,21.585,4.00645659566956,0.555586963319096
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-22,0,22.63,4.44755224040214,0.55137797117274
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-23,0,22.925,3.9205286469084,0.559795955465453
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-24,20.36,23.22,3.31314777691053,0.593467892636307
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-25,5.74,24.81,3.95893946138799,0.692379208075692
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-26,0,25.08,4.35979341541418,0.759723082417401
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-27,5.26,24.655,3.57676522438944,0.719737657027011
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-28,58.95,18.21,3.00145136979204,3.07256426684046
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-29,0,16.97,4.13207414343318,2.14658599464196
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-30,0,17.76,4.22210496253406,1.29636958107789
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-08-31,0,19.575,4.39411634797916,1.02909857978423
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-09-01,0,21.665,4.27848115861851,0.898619823247175
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-09-02,0,21.55,4.001000278166,0.955441217222991
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-09-03,50.47,21.095,2.65496640931723,9.15455791832602
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-09-04,33.86,20.995,2.03950502739741,7.07110680587941
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-09-05,0,22.28,3.52632834460617,3.09360922757224
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-09-06,0,23.37,3.79100695175419,2.2307658375691
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-09-07,0,23.45,3.96696298392436,1.8119711190066
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-09-08,0,23.805,4.10990983760984,1.41632585724906
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-09-09,0,24.21,4.01678084166085,1.19114477741897
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-09-10,0,23.885,3.72700918241458,1.05435253266238
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-09-11,0,18.48,3.80578265969292,0.942814240783921
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-09-12,0,17.025,3.67044591691255,0.85232090963725
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-09-13,0,18.66,3.69019016831703,0.793395019588255
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-09-14,0,21.13,3.75493491652392,0.753409594197865
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-09-15,0,20.02,3.60447623457326,0.719737657027011
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-09-16,0,20.415,3.62935504443343,0.688170215929335
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-09-17,0,20.265,3.37013836170909,0.683961223782978
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-09-18,46.88,22.015,2.51747728867915,1.9087779383728
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-09-19,0.02,22.83,2.9348388661034,2.50435032708229
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-09-20,0,21.755,2.90589949528713,1.61625298420101
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-09-21,3.66,23.12,2.78804497271616,1.25217516354115
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-09-22,45.38,22.64,2.20310597104863,1.76146321325032
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-09-23,12.84,16.22,2.28660977526038,2.92524954171797
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-09-24,0,15.56,2.29015469596361,2.33599064122802
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-09-25,0,16.28,2.50001310953578,1.67938786639636
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-09-26,14.09,17.83,1.94112240527656,1.41843035332224
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-09-27,0,17.825,2.40897658887004,2.60957513074121
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-09-28,0,15.465,2.75497949017171,1.96980832449498
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-09-29,0,14.93,2.70492887324011,1.4121168651027
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-09-30,0,12.54,2.58166989261113,1.1785178009799
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-01,0,12.74,2.60041972732466,1.05014354051602
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-02,0,13.61,2.60160905848246,0.989113154393846
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-03,0,14.05,2.58503616681492,0.928082768271672
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-04,3.53,15.765,2.06166701326886,0.885992846808104
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-05,0.92,15.875,2.03260584013604,0.858634397856785
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-06,0,13.825,2.37575237839626,0.818648972466396
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-07,0,13.945,2.31994793788878,0.782872539222363
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-08,0,15.885,2.27434757679361,0.755514090271044
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-09,0,12.235,2.2176544384407,0.738678121685617
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-10,0,12.605,2.20092842712821,0.723946649173368
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-11,0,11.72,2.10410160338673,0.726051145246546
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-12,0,10.505,2.00073811767257,0.707110680587941
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-13,0,13.315,2.13523471431319,0.69448370414887
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-14,0,16.65,2.24799794857518,0.715528664880654
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-15,0,19.29,2.27965288461689,0.698692696295227
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-16,14.26,16.66,1.71210656710114,0.73446912953926
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-17,9.69,10.675,1.53103912536702,0.818648972466396
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-18,0,10.25,1.70398484070619,0.766036570636936
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-19,0,7.465,1.59796388461274,0.719737657027011
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-20,0,8.52,1.60794653737643,0.698692696295227
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-21,0,13.835,1.7813510771324,0.696588200222049
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-22,0,15.935,1.84687913530108,0.713424168807476
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-23,0,16.3,1.87949265372594,0.711319672734298
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-24,0,16.07,1.8262695942443,0.705006184514762
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-25,0,14.835,1.72691435515404,0.6818567277098
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-26,0,13.325,1.62897173127747,0.673438743417086
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-27,11.2,15.36,1.43068831117424,0.69448370414887
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-28,0,13.54,1.43060260032952,0.778663547076006
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-29,0,12.03,1.45870710270782,0.784977035295541
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-30,6.08,12.955,1.20169915203561,0.757618586344222
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-10-31,9.43,15.82,0.996813375979243,0.79970850780779
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-11-01,8.2,17.61,1.10026975602911,0.778663547076006
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-11-02,15.04,16.37,1.12008891624972,0.808126492100504
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-11-03,0,12.085,1.35755646526618,0.888097342881283
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-11-04,11.14,13.485,1.21852923386049,0.921769280052137
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-11-05,11.44,5.515,0.780082238114244,1.02068059549152
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-11-06,0,2.6,0.610330422796271,1.03120307585741
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-11-07,0,1.79,0.801739409818135,0.963859201515705
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-11-08,0,3.765,0.948220648605754,0.896515327173996
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-11-09,0,7.38,1.06014774874448,0.850216413564072
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-11-10,0,11.485,1.11071079255781,0.814439980320039
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-11-11,1.26,13.795,1.04246890965988,0.797604011734612
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-11-12,22.58,13.83,1.01815721233899,0.860738893929964
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-11-13,0,6.8,0.977303755936173,1.12169640700408
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-11-14,0,4.91,0.89011789228908,1.21639873029711
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-11-15,0,5.875,0.903081925906477,1.06697950910145
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-11-16,0,5.565,0.884685233446005,0.974381681881597
